speed_m_s,wet_thickness_m,dry_thickness_m,flow_rate_m3_s,capillary_number,reynolds_number,low_flow_limit_m,low_flow_margin,speed_margin,vacuum_min_pa,vacuum_max_pa,verdict,warning_codes
1.90923,9.1387e-05,1.97405e-05,8.72394e-06,0.190923,84.3314,2.2215e-05,4.11375,1.73109,137.843,1337.84,operable,RE_HIGH
1.90923,0.0001,2.1601e-05,9.54615e-06,0.190923,92.2795,2.2215e-05,4.50146,1.73109,-466.71,733.29,not operable,RE_HIGH;FLOODING
2.17483,2e-07,4.3202e-08,2.17483e-08,0.217483,0.210233,2.42303e-05,0.00825414,1.51968,79904.5,81104.5,not operable,VERY_THIN
2.17483,2.18849e-07,4.72736e-08,2.3798e-08,0.217483,0.230047,2.42303e-05,0.00903207,1.51968,73642.2,74842.2,not operable,VERY_THIN
2.17483,2.39475e-07,5.1729e-08,2.60409e-08,0.217483,0.251729,2.42303e-05,0.00988332,1.51968,67919,69119,not operable,VERY_THIN
2.17483,2.62045e-07,5.66044e-08,2.84952e-08,0.217483,0.275453,2.42303e-05,0.0108148,1.51968,62688.4,63888.4,not operable,VERY_THIN
2.17483,2.86742e-07,6.19392e-08,3.11808e-08,0.217483,0.301414,2.42303e-05,0.0118341,1.51968,57908,59108,not operable,VERY_THIN
2.17483,3.13767e-07,6.77768e-08,3.41195e-08,0.217483,0.329822,2.42303e-05,0.0129494,1.51968,53539,54739,not operable,VERY_THIN
2.17483,3.43339e-07,7.41646e-08,3.73351e-08,0.217483,0.360906,2.42303e-05,0.0141698,1.51968,49545.9,50745.9,not operable,VERY_THIN
2.17483,3.75698e-07,8.11544e-08,4.08539e-08,0.217483,0.394921,2.42303e-05,0.0155053,1.51968,45896.4,47096.4,not operable,VERY_THIN
2.17483,4.11106e-07,8.8803e-08,4.47043e-08,0.217483,0.432141,2.42303e-05,0.0169666,1.51968,42560.7,43760.7,not operable,VERY_THIN
2.17483,4.49852e-07,9.71724e-08,4.89175e-08,0.217483,0.472869,2.42303e-05,0.0185657,1.51968,39511.8,40711.8,not operable,VERY_THIN
2.17483,4.92249e-07,1.06331e-07,5.35279e-08,0.217483,0.517436,2.42303e-05,0.0203155,1.51968,36725,37925,not operable,VERY_THIN
2.17483,5.38642e-07,1.16352e-07,5.85727e-08,0.217483,0.566203,2.42303e-05,0.0222302,1.51968,34177.6,35377.6,not operable,VERY_THIN
2.17483,5.89408e-07,1.27318e-07,6.4093e-08,0.217483,0.619566,2.42303e-05,0.0243253,1.51968,31848.9,33048.9,not operable,VERY_THIN
2.17483,6.44958e-07,1.39317e-07,7.01336e-08,0.217483,0.677958,2.42303e-05,0.0266179,1.51968,29720.1,30920.1,not operable,VERY_THIN
2.17483,7.05744e-07,1.52448e-07,7.67435e-08,0.217483,0.741854,2.42303e-05,0.0291266,1.51968,27773.9,28973.9,not operable,VERY_THIN
2.17483,7.72258e-07,1.66815e-07,8.39764e-08,0.217483,0.811772,2.42303e-05,0.0318717,1.51968,25994.4,27194.4,not operable,VERY_THIN
2.17483,8.45042e-07,1.82537e-07,9.1891e-08,0.217483,0.888279,2.42303e-05,0.0348755,1.51968,24367.3,25567.3,not operable,VERY_THIN
2.17483,9.24685e-07,1.99741e-07,1.00551e-07,0.217483,0.971997,2.42303e-05,0.0381624,1.51968,22879.3,24079.3,not operable,VERY_THIN
2.17483,1.01183e-06,2.18566e-07,1.10028e-07,0.217483,1.06361,2.42303e-05,0.0417591,1.51968,21518.3,22718.3,not operable,RE_HIGH;VERY_THIN
2.17483,1.1072e-06,2.39165e-07,1.20398e-07,0.217483,1.16385,2.42303e-05,0.0456948,1.51968,20273.3,21473.3,not operable,RE_HIGH;VERY_THIN
2.17483,1.21155e-06,2.61706e-07,1.31745e-07,0.217483,1.27354,2.42303e-05,0.0500014,1.51968,19134.2,20334.2,not operable,RE_HIGH;VERY_THIN
2.17483,1.32573e-06,2.86371e-07,1.44162e-07,0.217483,1.39356,2.42303e-05,0.0547139,1.51968,18091.7,19291.7,not operable,RE_HIGH;VERY_THIN
2.17483,1.45068e-06,3.13361e-07,1.57749e-07,0.217483,1.5249,2.42303e-05,0.0598705,1.51968,17137.4,18337.4,not operable,RE_HIGH;VERY_THIN
2.17483,1.5874e-06,3.42894e-07,1.72616e-07,0.217483,1.66862,2.42303e-05,0.0655132,1.51968,16263.6,17463.6,not operable,RE_HIGH;VERY_THIN
2.17483,1.73701e-06,3.75211e-07,1.88885e-07,0.217483,1.82589,2.42303e-05,0.0716876,1.51968,15463,16663,not operable,RE_HIGH;VERY_THIN
2.17483,1.90072e-06,4.10574e-07,2.06687e-07,0.217483,1.99797,2.42303e-05,0.078444,1.51968,14729.3,15929.3,not operable,RE_HIGH;VERY_THIN
2.17483,2.07986e-06,4.49269e-07,2.26166e-07,0.217483,2.18627,2.42303e-05,0.0858371,1.51968,14056.5,15256.5,not operable,RE_HIGH
2.17483,2.27588e-06,4.91612e-07,2.47482e-07,0.217483,2.39233,2.42303e-05,0.0939271,1.51968,13439.1,14639.1,not operable,RE_HIGH
2.17483,2.49037e-06,5.37945e-07,2.70806e-07,0.217483,2.6178,2.42303e-05,0.102779,1.51968,12872.1,14072.1,not operable,RE_HIGH
2.17483,2.72508e-06,5.88644e-07,2.96329e-07,0.217483,2.86452,2.42303e-05,0.112466,1.51968,12351,13551,not operable,RE_HIGH
2.17483,2.98191e-06,6.44123e-07,3.24257e-07,0.217483,3.13449,2.42303e-05,0.123066,1.51968,11871.4,13071.4,not operable,RE_HIGH
2.17483,3.26295e-06,7.0483e-07,3.54818e-07,0.217483,3.42991,2.42303e-05,0.134664,1.51968,11429.4,12629.4,not operable,RE_HIGH
2.17483,3.57048e-06,7.71258e-07,3.88259e-07,0.217483,3.75317,2.42303e-05,0.147356,1.51968,11021.6,12221.6,not operable,RE_HIGH
2.17483,3.90698e-06,8.43947e-07,4.24851e-07,0.217483,4.10689,2.42303e-05,0.161244,1.51968,10644.6,11844.6,not operable,RE_HIGH
2.17483,4.27521e-06,9.23487e-07,4.64892e-07,0.217483,4.49396,2.42303e-05,0.176441,1.51968,10295.2,11495.2,not operable,RE_HIGH
2.17483,4.67814e-06,1.01052e-06,5.08707e-07,0.217483,4.9175,2.42303e-05,0.19307,1.51968,9970.79,11170.8,not operable,RE_HIGH
2.17483,5.11904e-06,1.10576e-06,5.56651e-07,0.217483,5.38096,2.42303e-05,0.211266,1.51968,9668.61,10868.6,not operable,RE_HIGH
2.17483,5.60149e-06,1.20998e-06,6.09114e-07,0.217483,5.8881,2.42303e-05,0.231178,1.51968,9386.22,10586.2,not operable,RE_HIGH
2.17483,6.12942e-06,1.32401e-06,6.66521e-07,0.217483,6.44304,2.42303e-05,0.252965,1.51968,9121.35,10321.3,not operable,RE_HIGH
2.17483,6.7071e-06,1.4488e-06,7.29339e-07,0.217483,7.05028,2.42303e-05,0.276807,1.51968,8871.83,10071.8,not operable,RE_HIGH
2.17483,7.33923e-06,1.58534e-06,7.98077e-07,0.217483,7.71475,2.42303e-05,0.302895,1.51968,8635.65,9835.65,not operable,RE_HIGH
2.17483,8.03093e-06,1.73476e-06,8.73294e-07,0.217483,8.44184,2.42303e-05,0.331442,1.51968,8410.88,9610.88,not operable,RE_HIGH
2.17483,8.78782e-06,1.89826e-06,9.556e-07,0.217483,9.23747,2.42303e-05,0.36268,1.51968,8195.7,9395.7,not operable,RE_HIGH
2.17483,9.61605e-06,2.07716e-06,1.04566e-06,0.217483,10.1081,2.42303e-05,0.396861,1.51968,7988.36,9188.36,not operable,RE_HIGH
2.17483,1.05223e-05,2.27293e-06,1.14421e-06,0.217483,11.0607,2.42303e-05,0.434265,1.51968,7787.19,8987.19,not operable,RE_HIGH
2.17483,1.1514e-05,2.48715e-06,1.25205e-06,0.217483,12.1032,2.42303e-05,0.475193,1.51968,7590.55,8790.55,not operable,RE_HIGH
2.17483,1.25992e-05,2.72155e-06,1.37006e-06,0.217483,13.2439,2.42303e-05,0.519978,1.51968,7396.83,8596.83,not operable,RE_HIGH
2.17483,1.37867e-05,2.97805e-06,1.49918e-06,0.217483,14.4921,2.42303e-05,0.568985,1.51968,7204.48,8404.48,not operable,RE_HIGH
2.17483,1.5086e-05,3.25873e-06,1.64047e-06,0.217483,15.8579,2.42303e-05,0.62261,1.51968,7011.92,8211.92,not operable,RE_HIGH
2.17483,1.65078e-05,3.56585e-06,1.79508e-06,0.217483,17.3525,2.42303e-05,0.68129,1.51968,6817.6,8017.6,not operable,RE_HIGH
2.17483,1.80636e-05,3.90192e-06,1.96427e-06,0.217483,18.9879,2.42303e-05,0.7455,1.51968,6619.94,7819.94,not operable,RE_HIGH
2.17483,1.97661e-05,4.26967e-06,2.14939e-06,0.217483,20.7775,2.42303e-05,0.815761,1.51968,6417.33,7617.33,not operable,RE_HIGH
2.17483,2.1629e-05,4.67207e-06,2.35197e-06,0.217483,22.7357,2.42303e-05,0.892644,1.51968,6208.12,7408.12,not operable,RE_HIGH
2.17483,2.36675e-05,5.1124e-06,2.57363e-06,0.217483,24.8785,2.42303e-05,0.976774,1.51968,5990.63,7190.63,not operable,RE_HIGH
2.17483,2.58981e-05,5.59424e-06,2.81619e-06,0.217483,27.2232,2.42303e-05,1.06883,1.51968,5763.08,6963.08,marginal,RE_HIGH
2.17483,2.83389e-05,6.12148e-06,3.08161e-06,0.217483,29.7889,2.42303e-05,1.16957,1.51968,5523.63,6723.63,marginal,RE_HIGH
2.17483,3.10098e-05,6.69841e-06,3.37204e-06,0.217483,32.5964,2.42303e-05,1.2798,1.51968,5270.33,6470.33,marginal,RE_HIGH
2.17483,3.39323e-05,7.32972e-06,3.68985e-06,0.217483,35.6685,2.42303e-05,1.40041,1.51968,5001.13,6201.13,marginal,RE_HIGH
2.17483,3.71304e-05,8.02052e-06,4.03761e-06,0.217483,39.0302,2.42303e-05,1.5324,1.51968,4713.84,5913.84,operable,RE_HIGH
2.17483,4.06298e-05,8.77644e-06,4.41814e-06,0.217483,42.7087,2.42303e-05,1.67682,1.51968,4406.14,5606.14,operable,RE_HIGH
2.17483,4.44591e-05,9.60359e-06,4.83454e-06,0.217483,46.7339,2.42303e-05,1.83486,1.51968,4075.51,5275.51,operable,RE_HIGH
2.17483,4.86492e-05,1.05087e-05,5.29018e-06,0.217483,51.1384,2.42303e-05,2.00779,1.51968,3719.28,4919.28,operable,RE_HIGH
2.17483,5.32343e-05,1.14991e-05,5.78877e-06,0.217483,55.9581,2.42303e-05,2.19702,1.51968,3334.56,4534.56,operable,RE_HIGH
2.17483,5.82515e-05,1.25829e-05,6.33435e-06,0.217483,61.232,2.42303e-05,2.40408,1.51968,2918.23,4118.23,operable,RE_HIGH
2.17483,6.37415e-05,1.37688e-05,6.93134e-06,0.217483,67.003,2.42303e-05,2.63066,1.51968,2466.89,3666.89,operable,RE_HIGH
2.17483,6.9749e-05,1.50665e-05,7.5846e-06,0.217483,73.3178,2.42303e-05,2.87859,1.51968,1976.9,3176.9,operable,RE_HIGH
2.17483,7.63227e-05,1.64864e-05,8.29943e-06,0.217483,80.2278,2.42303e-05,3.14989,1.51968,1444.27,2644.27,operable,RE_HIGH
2.17483,8.35159e-05,1.80402e-05,9.08163e-06,0.217483,87.7891,2.42303e-05,3.44676,1.51968,864.682,2064.68,operable,RE_HIGH
2.17483,9.1387e-05,1.97405e-05,9.93755e-06,0.217483,96.063,2.42303e-05,3.77161,1.51968,233.427,1433.43,operable,RE_HIGH
2.17483,0.0001,2.1601e-05,1.08741e-05,0.217483,105.117,2.42303e-05,4.12707,1.51968,-454.618,745.382,not operable,RE_HIGH;FLOODING
2.47737,2e-07,4.3202e-08,2.47737e-08,0.247737,0.239479,2.64283e-05,0.00756765,1.33409,87585.6,88785.6,not operable,VERY_THIN
2.47737,2.18849e-07,4.72736e-08,2.71086e-08,0.247737,0.26205,2.64283e-05,0.00828088,1.33409,80755.1,81955.1,not operable,VERY_THIN
2.47737,2.39475e-07,5.1729e-08,2.96635e-08,0.247737,0.286747,2.64283e-05,0.00906133,1.33409,74512.6,75712.6,not operable,VERY_THIN
2.47737,2.62045e-07,5.66044e-08,3.24592e-08,0.247737,0.313772,2.64283e-05,0.00991534,1.33409,68807.5,70007.5,not operable,VERY_THIN
2.47737,2.86742e-07,6.19392e-08,3.55184e-08,0.247737,0.343344,2.64283e-05,0.0108498,1.33409,63593.4,64793.4,not operable,VERY_THIN
2.47737,3.13767e-07,6.77768e-08,3.88659e-08,0.247737,0.375704,2.64283e-05,0.0118724,1.33409,58827.9,60027.9,not operable,VERY_THIN
2.47737,3.43339e-07,7.41646e-08,4.25289e-08,0.247737,0.411113,2.64283e-05,0.0129913,1.33409,54472.5,55672.5,not operable,VERY_THIN
2.47737,3.75698e-07,8.11544e-08,4.65372e-08,0.247737,0.449859,2.64283e-05,0.0142157,1.33409,50491.8,51691.8,not operable,VERY_THIN
2.47737,4.11106e-07,8.8803e-08,5.09232e-08,0.247737,0.492257,2.64283e-05,0.0155555,1.33409,46853.3,48053.3,not operable,VERY_THIN
2.47737,4.49852e-07,9.71724e-08,5.57225e-08,0.247737,0.538651,2.64283e-05,0.0170216,1.33409,43527.7,44727.7,not operable,VERY_THIN
2.47737,4.92249e-07,1.06331e-07,6.09742e-08,0.247737,0.589418,2.64283e-05,0.0186258,1.33409,40487.9,41687.9,not operable,VERY_THIN
2.47737,5.38642e-07,1.16352e-07,6.67209e-08,0.247737,0.644969,2.64283e-05,0.0203813,1.33409,37709.3,38909.3,not operable,VERY_THIN
2.47737,5.89408e-07,1.27318e-07,7.30092e-08,0.247737,0.705755,2.64283e-05,0.0223022,1.33409,35169.2,36369.2,not operable,VERY_THIN
2.47737,6.44958e-07,1.39317e-07,7.98901e-08,0.247737,0.772271,2.64283e-05,0.0244041,1.33409,32847.1,34047.1,not operable,VERY_THIN
2.47737,7.05744e-07,1.52448e-07,8.74195e-08,0.247737,0.845055,2.64283e-05,0.0267041,1.33409,30724.1,31924.1,not operable,VERY_THIN
2.47737,7.72258e-07,1.66815e-07,9.56586e-08,0.247737,0.9247,2.64283e-05,0.0292209,1.33409,28782.9,29982.9,not operable,VERY_THIN
2.47737,8.45042e-07,1.82537e-07,1.04674e-07,0.247737,1.01185,2.64283e-05,0.0319749,1.33409,27007.9,28207.9,not operable,RE_HIGH;VERY_THIN
2.47737,9.24685e-07,1.99741e-07,1.14539e-07,0.247737,1.10721,2.64283e-05,0.0349884,1.33409,25384.6,26584.6,not operable,RE_HIGH;VERY_THIN
2.47737,1.01183e-06,2.18566e-07,1.25334e-07,0.247737,1.21157,2.64283e-05,0.038286,1.33409,23899.8,25099.8,not operable,RE_HIGH;VERY_THIN
2.47737,1.1072e-06,2.39165e-07,1.37147e-07,0.247737,1.32575,2.64283e-05,0.0418944,1.33409,22541.5,23741.5,not operable,RE_HIGH;VERY_THIN
2.47737,1.21155e-06,2.61706e-07,1.50073e-07,0.247737,1.4507,2.64283e-05,0.0458428,1.33409,21298.7,22498.7,not operable,RE_HIGH;VERY_THIN
2.47737,1.32573e-06,2.86371e-07,1.64217e-07,0.247737,1.58743,2.64283e-05,0.0501634,1.33409,20161.2,21361.2,not operable,RE_HIGH;VERY_THIN
2.47737,1.45068e-06,3.13361e-07,1.79694e-07,0.247737,1.73704,2.64283e-05,0.0548911,1.33409,19119.9,20319.9,not operable,RE_HIGH;VERY_THIN
2.47737,1.5874e-06,3.42894e-07,1.96629e-07,0.247737,1.90075,2.64283e-05,0.0600645,1.33409,18166.2,19366.2,not operable,RE_HIGH;VERY_THIN
2.47737,1.73701e-06,3.75211e-07,2.15161e-07,0.247737,2.07989,2.64283e-05,0.0657254,1.33409,17292.5,18492.5,not operable,RE_HIGH;VERY_THIN
2.47737,1.90072e-06,4.10574e-07,2.35439e-07,0.247737,2.27591,2.64283e-05,0.0719198,1.33409,16491.6,17691.6,not operable,RE_HIGH;VERY_THIN
2.47737,2.07986e-06,4.49269e-07,2.57629e-07,0.247737,2.49041,2.64283e-05,0.0786981,1.33409,15757.1,16957.1,not operable,RE_HIGH
2.47737,2.27588e-06,4.91612e-07,2.8191e-07,0.247737,2.72513,2.64283e-05,0.0861152,1.33409,15083,16283,not operable,RE_HIGH
2.47737,2.49037e-06,5.37945e-07,3.08479e-07,0.247737,2.98196,2.64283e-05,0.0942313,1.33409,14463.7,15663.7,not operable,RE_HIGH
2.47737,2.72508e-06,5.88644e-07,3.37552e-07,0.247737,3.26301,2.64283e-05,0.103112,1.33409,13894.4,15094.4,not operable,RE_HIGH
2.47737,2.98191e-06,6.44123e-07,3.69366e-07,0.247737,3.57053,2.64283e-05,0.11283,1.33409,13370.3,14570.3,not operable,RE_HIGH
2.47737,3.26295e-06,7.0483e-07,4.04177e-07,0.247737,3.90705,2.64283e-05,0.123464,1.33409,12887.2,14087.2,not operable,RE_HIGH
2.47737,3.57048e-06,7.71258e-07,4.4227e-07,0.247737,4.27528,2.64283e-05,0.135101,1.33409,12441.2,13641.2,not operable,RE_HIGH
2.47737,3.90698e-06,8.43947e-07,4.83953e-07,0.247737,4.67821,2.64283e-05,0.147833,1.33409,12028.7,13228.7,not operable,RE_HIGH
2.47737,4.27521e-06,9.23487e-07,5.29564e-07,0.247737,5.11912,2.64283e-05,0.161766,1.33409,11646.3,12846.3,not operable,RE_HIGH
2.47737,4.67814e-06,1.01052e-06,5.79474e-07,0.247737,5.60158,2.64283e-05,0.177012,1.33409,11290.9,12490.9,not operable,RE_HIGH
2.47737,5.11904e-06,1.10576e-06,6.34088e-07,0.247737,6.12952,2.64283e-05,0.193695,1.33409,10959.6,12159.6,not operable,RE_HIGH
2.47737,5.60149e-06,1.20998e-06,6.93849e-07,0.247737,6.70721,2.64283e-05,0.211951,1.33409,10649.8,11849.8,not operable,RE_HIGH
2.47737,6.12942e-06,1.32401e-06,7.59243e-07,0.247737,7.33935,2.64283e-05,0.231926,1.33409,10358.9,11558.9,not operable,RE_HIGH
2.47737,6.7071e-06,1.4488e-06,8.30799e-07,0.247737,8.03106,2.64283e-05,0.253785,1.33409,10084.6,11284.6,not operable,RE_HIGH
2.47737,7.33923e-06,1.58534e-06,9.091e-07,0.247737,8.78797,2.64283e-05,0.277703,1.33409,9824.57,11024.6,not operable,RE_HIGH
2.47737,8.03093e-06,1.73476e-06,9.9478e-07,0.247737,9.61621,2.64283e-05,0.303876,1.33409,9576.79,10776.8,not operable,RE_HIGH
2.47737,8.78782e-06,1.89826e-06,1.08854e-06,0.247737,10.5225,2.64283e-05,0.332516,1.33409,9339.22,10539.2,not operable,RE_HIGH
2.47737,9.61605e-06,2.07716e-06,1.19113e-06,0.247737,11.5142,2.64283e-05,0.363855,1.33409,9109.94,10309.9,not operable,RE_HIGH
2.47737,1.05223e-05,2.27293e-06,1.30339e-06,0.247737,12.5994,2.64283e-05,0.398147,1.33409,8887.08,10087.1,not operable,RE_HIGH
2.47737,1.1514e-05,2.48715e-06,1.42623e-06,0.247737,13.7869,2.64283e-05,0.435671,1.33409,8668.84,9868.84,not operable,RE_HIGH
2.47737,1.25992e-05,2.72155e-06,1.56065e-06,0.247737,15.0863,2.64283e-05,0.476732,1.33409,8453.44,9653.44,not operable,RE_HIGH
2.47737,1.37867e-05,2.97805e-06,1.70773e-06,0.247737,16.5081,2.64283e-05,0.521663,1.33409,8239.14,9439.14,not operable,RE_HIGH
2.47737,1.5086e-05,3.25873e-06,1.86868e-06,0.247737,18.0639,2.64283e-05,0.570828,1.33409,8024.19,9224.19,not operable,RE_HIGH
2.47737,1.65078e-05,3.56585e-06,2.0448e-06,0.247737,19.7664,2.64283e-05,0.624627,1.33409,7806.86,9006.86,not operable,RE_HIGH
2.47737,1.80636e-05,3.90192e-06,2.23752e-06,0.247737,21.6293,2.64283e-05,0.683497,1.33409,7585.37,8785.37,not operable,RE_HIGH
2.47737,1.97661e-05,4.26967e-06,2.4484e-06,0.247737,23.6679,2.64283e-05,0.747914,1.33409,7357.92,8557.92,not operable,RE_HIGH
2.47737,2.1629e-05,4.67207e-06,2.67915e-06,0.247737,25.8985,2.64283e-05,0.818403,1.33409,7122.68,8322.68,not operable,RE_HIGH
2.47737,2.36675e-05,5.1124e-06,2.93166e-06,0.247737,28.3394,2.64283e-05,0.895536,1.33409,6877.74,8077.74,not operable,RE_HIGH
2.47737,2.58981e-05,5.59424e-06,3.20796e-06,0.247737,31.0103,2.64283e-05,0.979938,1.33409,6621.09,7821.09,not operable,RE_HIGH
2.47737,2.83389e-05,6.12148e-06,3.5103e-06,0.247737,33.9329,2.64283e-05,1.07229,1.33409,6350.67,7550.67,marginal,RE_HIGH
2.47737,3.10098e-05,6.69841e-06,3.84114e-06,0.247737,37.131,2.64283e-05,1.17335,1.33409,6064.28,7264.28,marginal,RE_HIGH
2.47737,3.39323e-05,7.32972e-06,4.20315e-06,0.247737,40.6305,2.64283e-05,1.28394,1.33409,5759.58,6959.58,marginal,RE_HIGH
2.47737,3.71304e-05,8.02052e-06,4.59929e-06,0.247737,44.4598,2.64283e-05,1.40495,1.33409,5434.11,6634.11,marginal,RE_HIGH
2.47737,4.06298e-05,8.77644e-06,5.03276e-06,0.247737,48.65,2.64283e-05,1.53736,1.33409,5085.23,6285.23,marginal,RE_HIGH
2.47737,4.44591e-05,9.60359e-06,5.50708e-06,0.247737,53.2351,2.64283e-05,1.68225,1.33409,4710.1,5910.1,marginal,RE_HIGH
2.47737,4.86492e-05,1.05087e-05,6.02611e-06,0.247737,58.2524,2.64283e-05,1.8408,1.33409,4305.68,5505.68,marginal,RE_HIGH
2.47737,5.32343e-05,1.14991e-05,6.59406e-06,0.247737,63.7426,2.64283e-05,2.01429,1.33409,3868.69,5068.69,marginal,RE_HIGH
2.47737,5.82515e-05,1.25829e-05,7.21553e-06,0.247737,69.7501,2.64283e-05,2.20413,1.33409,3395.57,4595.57,marginal,RE_HIGH
2.47737,6.37415e-05,1.37688e-05,7.89557e-06,0.247737,76.3239,2.64283e-05,2.41187,1.33409,2882.5,4082.5,marginal,RE_HIGH
2.47737,6.9749e-05,1.50665e-05,8.63971e-06,0.247737,83.5172,2.64283e-05,2.63918,1.33409,2325.29,3525.29,marginal,RE_HIGH
2.47737,7.63227e-05,1.64864e-05,9.45398e-06,0.247737,91.3885,2.64283e-05,2.88792,1.33409,1719.44,2919.44,marginal,RE_HIGH
2.47737,8.35159e-05,1.80402e-05,1.0345e-05,0.247737,100.002,2.64283e-05,3.16009,1.33409,1060.01,2260.01,marginal,RE_HIGH
2.47737,9.1387e-05,1.97405e-05,1.132e-05,0.247737,109.427,2.64283e-05,3.45792,1.33409,341.667,1541.67,marginal,RE_HIGH
2.47737,0.0001,2.1601e-05,1.23869e-05,0.247737,119.74,2.64283e-05,3.78382,1.33409,-441.43,758.57,not operable,RE_HIGH;FLOODING
2.82201,2e-07,4.3202e-08,2.82201e-08,0.282201,0.272794,2.88257e-05,0.00693825,1.17117,96016,97216,not operable,VERY_THIN
2.82201,2.18849e-07,4.72736e-08,3.08797e-08,0.282201,0.298504,2.88257e-05,0.00759216,1.17117,88565.9,89765.9,not operable,VERY_THIN
2.82201,2.39475e-07,5.1729e-08,3.379e-08,0.282201,0.326637,2.88257e-05,0.0083077,1.17117,81757,82957,not operable,VERY_THIN
2.82201,2.62045e-07,5.66044e-08,3.69747e-08,0.282201,0.357422,2.88257e-05,0.00909068,1.17117,75534.2,76734.2,not operable,VERY_THIN
2.82201,2.86742e-07,6.19392e-08,4.04594e-08,0.282201,0.391108,2.88257e-05,0.00994746,1.17117,69847,71047,not operable,VERY_THIN
2.82201,3.13767e-07,6.77768e-08,4.42726e-08,0.282201,0.427969,2.88257e-05,0.010885,1.17117,64649.2,65849.2,not operable,VERY_THIN
2.82201,3.43339e-07,7.41646e-08,4.84452e-08,0.282201,0.468304,2.88257e-05,0.0119109,1.17117,59898.5,61098.5,not operable,VERY_THIN
2.82201,3.75698e-07,8.11544e-08,5.3011e-08,0.282201,0.51244,2.88257e-05,0.0130334,1.17117,55556.5,56756.5,not operable,VERY_THIN
2.82201,4.11106e-07,8.8803e-08,5.80072e-08,0.282201,0.560736,2.88257e-05,0.0142618,1.17117,51587.9,52787.9,not operable,VERY_THIN
2.82201,4.49852e-07,9.71724e-08,6.34742e-08,0.282201,0.613584,2.88257e-05,0.0156059,1.17117,47960.5,49160.5,not operable,VERY_THIN
2.82201,4.92249e-07,1.06331e-07,6.94565e-08,0.282201,0.671413,2.88257e-05,0.0170767,1.17117,44644.7,45844.7,not operable,VERY_THIN
2.82201,5.38642e-07,1.16352e-07,7.60026e-08,0.282201,0.734692,2.88257e-05,0.0186862,1.17117,41613.8,42813.8,not operable,VERY_THIN
2.82201,5.89408e-07,1.27318e-07,8.31656e-08,0.282201,0.803934,2.88257e-05,0.0204473,1.17117,38843.1,40043.1,not operable,VERY_THIN
2.82201,6.44958e-07,1.39317e-07,9.10038e-08,0.282201,0.879703,2.88257e-05,0.0223744,1.17117,36310,37510,not operable,VERY_THIN
2.82201,7.05744e-07,1.52448e-07,9.95806e-08,0.282201,0.962613,2.88257e-05,0.0244831,1.17117,33994.2,35194.2,not operable,VERY_THIN
2.82201,7.72258e-07,1.66815e-07,1.08966e-07,0.282201,1.05334,2.88257e-05,0.0267906,1.17117,31876.7,33076.7,not operable,RE_HIGH;VERY_THIN
2.82201,8.45042e-07,1.82537e-07,1.19236e-07,0.282201,1.15261,2.88257e-05,0.0293156,1.17117,29940.3,31140.3,not operable,RE_HIGH;VERY_THIN
2.82201,9.24685e-07,1.99741e-07,1.30473e-07,0.282201,1.26124,2.88257e-05,0.0320785,1.17117,28169.4,29369.4,not operable,RE_HIGH;VERY_THIN
2.82201,1.01183e-06,2.18566e-07,1.4277e-07,0.282201,1.38011,2.88257e-05,0.0351018,1.17117,26549.6,27749.6,not operable,RE_HIGH;VERY_THIN
2.82201,1.1072e-06,2.39165e-07,1.56226e-07,0.282201,1.51018,2.88257e-05,0.03841,1.17117,25067.7,26267.7,not operable,RE_HIGH;VERY_THIN
2.82201,1.21155e-06,2.61706e-07,1.7095e-07,0.282201,1.65251,2.88257e-05,0.0420301,1.17117,23711.6,24911.6,not operable,RE_HIGH;VERY_THIN
2.82201,1.32573e-06,2.86371e-07,1.87061e-07,0.282201,1.80826,2.88257e-05,0.0459913,1.17117,22470.5,23670.5,not operable,RE_HIGH;VERY_THIN
2.82201,1.45068e-06,3.13361e-07,2.04691e-07,0.282201,1.97868,2.88257e-05,0.0503259,1.17117,21334.1,22534.1,not operable,RE_HIGH;VERY_THIN
2.82201,1.5874e-06,3.42894e-07,2.23983e-07,0.282201,2.16517,2.88257e-05,0.0550689,1.17117,20293.4,21493.4,not operable,RE_HIGH;VERY_THIN
2.82201,1.73701e-06,3.75211e-07,2.45092e-07,0.282201,2.36923,2.88257e-05,0.060259,1.17117,19339.8,20539.8,not operable,RE_HIGH;VERY_THIN
2.82201,1.90072e-06,4.10574e-07,2.68192e-07,0.282201,2.59252,2.88257e-05,0.0659383,1.17117,18465.5,19665.5,not operable,RE_HIGH;VERY_THIN
2.82201,2.07986e-06,4.49269e-07,2.93468e-07,0.282201,2.83686,2.88257e-05,0.0721528,1.17117,17663.6,18863.6,not operable,RE_HIGH
2.82201,2.27588e-06,4.91612e-07,3.21127e-07,0.282201,3.10423,2.88257e-05,0.078953,1.17117,16927.5,18127.5,not operable,RE_HIGH
2.82201,2.49037e-06,5.37945e-07,3.51392e-07,0.282201,3.39679,2.88257e-05,0.0863941,1.17117,16251.1,17451.1,not operable,RE_HIGH
2.82201,2.72508e-06,5.88644e-07,3.8451e-07,0.282201,3.71693,2.88257e-05,0.0945365,1.17117,15629.1,16829.1,not operable,RE_HIGH
